country_code;customs_code;location_code;description
BR;817800;8931345;INS.POR.MAR.ALF.U.PUB.-TECONDI-TER.
BR;817800;8931347;INST.PORT.MAR.ALF.PUBL.-TERMAG-TERM
BR;817800;8931348;INST.PORT.MAR.ALF.PUBL.-TERMINAL DE
BR;817800;8931349;INST.PORT.MAR.ALF.PUBL. ADONAI QUIM
BR;817800;8931350;INST.PORT.MARITIMA_ALF. PULICO - PE
BR;817800;8931351;CEREAL SUL TERMINAL MARITIMO S/A
BR;817800;8931352;LIBRA TERMINAIS S/A
BR;817800;8931353;UNION ARMAZENAGEM E OPERACOES PORTU
BR;817800;8931354;INST.PORTUARIA PUBLICA-TEG-TERMINAL
BR;817800;8931401;USINAS SID. DE MINAS GERAIS-USIMINA
BR;817800;8931402;ULTRAFERTIL S/A - CUBATAO/GUARUJA -
BR;817800;8931403;INST.PORT.MAR.ALF.USO PRIVAT.CIA AU
BR;817800;8931404;INS. PORT. USO PRIV. MISTO DOW QUIM
BR;817800;8932202;TANQUE ALF.VOPAK BRASIL S/A-ILHA BA
BR;817800;8932206;TANQUE - GRANEL QUIMICA - ILHA DE B
BR;817800;8932208;TANQUE - STOLTHAVEN LTDA. - ALEMOA
BR;817800;8932209;TANQUE - SUCOCITRICO CUTRALE LTDA -
BR;817800;8932211;TANQUE - UNIAO TERMINAIS E ARMAZENS
BR;817800;8932212;TANQUE ALFANDEGADO-VOPAK BRASTERMIN
BR;817800;8932213;TANQUE ALFANDEGADO-BUNGE ALIMENTOS
BR;817800;8932215;TANQUE ALFANDEGADO-MOINHO PACIFICO
BR;817800;8932216;TERMINAL QUIMICO DE ARATU S/A - TEQ
BR;817800;8932217;NEVES E MARINHEIRO LTDA
BR;817800;8932218;TANQUE ALFANDEGADO-AGEO TERMINAIS E
BR;817800;8932219;TANQUE - TEQUIMAR TERMINAL QUIMICO
BR;817800;8932703;REDEX-PANARIELLO PALET. LTDA.-BOM R
BR;817800;8932705;REDEX-ARMAZENS GERAIS FASSINA-ALEMO
BR;817800;8932707;REDEX-ARMAZENS GERAIS FASSINA-CONCE
BR;817800;8932709;REDEX-S. MAGALHAES S/A-ALEMOA-SANTO
BR;817800;8932710;REDEX-S. MAGALHAES S/A-ALEMOA-SANTO
BR;817800;8932711;REDEX-COTES ARM.GERAIS LTDA.-PAQUET
BR;817800;8932714;REDEX-ALAMO ARMAZENS GERAIS LTDA.-C
BR;817800;8932717;REDEX-EUDMARCO ARMAZENS GERAIS LTDA
BR;817800;8932718;REDEX-CORTES ARMAZENS GERAIS LTDA.-
BR;817800;8932719;REDEX-CORTES ARMAZENS GERAIS LTDA-A
BR;817800;8932720;REDEX-GRIEG RETROPORTO LTDA-CONCEIC
BR;817800;8932722;REDEX-TRANSPORTES ESTRELA LTDA-CHIC
BR;817800;8932723;REDEX-MARSELHA ARMAZENS GERAIS LTDA
BR;817800;8932724;REDEX-HIPERCON TERMINAIS DE CARGAS
BR;817800;8932725;REDEX-DEICMAR S/A --SANTOS/SP
BR;817800;8932726;REDEX-TRANSJOFER LOGISTICA LTDA.-JD
BR;817800;8932731;REDEX - RODRIMAR S.A. TRANSP., EQUI
BR;817800;8932732;REDEX - OMINITRANS LOGISTICA E TRAN
BR;817800;8932733;REDEX - CORTES ARMAZENS GERAIS LTDA
BR;817800;8932734;REDEX - CIA BANDEIRANTES ARM.GERAIS
BR;817800;8932740;REDEX - JY POTENCIAL TERMINAIS SE
BR;817800;8932741;REDEX - LASTRA MONITORAMENTO DE CAR
BR;817800;8932742;REDEX - LUBIANI TRANSPORTES LTDA
BR;817800;8932744;REDEX - SOUTH SEA TERMINAL E LOGIST
BR;817800;8932745;REDEX - LIBRA TERMINAIS S/A
BR;817800;8932746;REDEX - LIBRA TERMINAIS S/A
BR;817800;8932750;REDEX - TRANSMODAL LOGISTICA LTDA
BR;817800;8932751;REDEX-BRASCENTER-CENTRO BRAS.DE ARM
BR;817800;8932752;REDEX-S.MAGALHAES SA. LOGISTICA EM
BR;817800;8932753;REDEX-TECONDI-TER.PARA CONTEINERESD
BR;817800;8932754;REDEX - TRANSPORTES DELLA VOLPE S.A
BR;817800;8932755;REDEX - TOC TERM. DE OPERACAO LTDA.
BR;817800;8932756;EMPRESA DE TRANSPORTES COVRE LTDA
BR;817800;8932757;REDEX - ROCHA TOP TERMINAIS E OPERA
BR;817800;8932758;STANDARD LOGISTICA E DISTRIBUICAO S
BR;817800;8932759;DEICMAR S/A
BR;817800;8932760;COMPANHIA BANDEIRANTES DE ARMAZENS
BR;817800;8932761;JBS S/A.
BR;817800;8932762;SATEL DE SANTOS TRANSPORTES LTDA. E
BR;817800;8932763;SERRA MARQUES LTDA
BR;817800;8932764;REDEX - LIBRA TERMINAL VALONGO
BR;817800;8932765;COOPERCARGA
BR;817800;8932766;HIPERCON TERMINAIS DE CARGA LTDA
BR;817800;8932767;JULIO SIMOES LOGISTICA S/A.
BR;817800;8932768;TSL - TRANSPORTES SCATUZZI LTDA
BR;817800;8932769;BERTIN S/A.
BR;817800;8932770;ECOPATIO LOGISTICA CUBATAO LTDA
BR;817800;8933201;CLIA-ARM.GER.COLUMBIA-AV.ALF.DAS NE
BR;817800;8933203;CLIA-MESQUITA S/A-GUARUJA
BR;817800;8933204;CLIA-MESQUITA S/A-SANTOS/SP
BR;817800;8933206;CLIA - DEICMAR S/A - ALEMOA - SANTO
BR;910200;9151201;TECA I - EMPR. BRAS. DE INFRA-ESTRU
BR;910351;9211901;PONTO DE FRONTEIRA (BRASIL/ARGENTIN
BR;910352;9221901;PONTO DE FRONTEIRA ALFANDEGADO (BR/
BR;910500;9401101;AEROPORTO INTERNACIONAL DE MARINGA
BR;910500;9401102;TECA AEROPORTO INT MARINGA
BR;910500;9403201;EADI-MARINGA ARMAZENS GERAIS LTDA-M
BR;910600;9500001;PATIO DA PONTE TANCREDO NEVES
BR;910600;9500002;PATIO DA PONTE DA AMIZADE
BR;910600;9500003;PATIO DA AREA DE CONT. INTEG. PY/BR
BR;910600;9501101;AEROPORTO INTERNACIONAL DE FOZ DE I
BR;910600;9501601;INST.PORT.FLUV.MISTO-PORTO DO RIO I
BR;910600;9501901;PONTE DA AMIZADE (BRASIL/PARAGUAI)
BR;910600;9501902;PONTE PTE. TANCREDO NEVES (BRASIL/A
BR;910600;9502601;AREA DE CONTROLE INTEGRADO-CIDAD DE
BR;910600;9502801;DEPOSITO DE MERCADORIAS APREENDIDAS
BR;910600;9503201;EADI - EADI SUL TERMINAL DE CARGAS
BR;910651;9911701;PORTO DE GUAIRA - PORTO LACUSTRE AL
BR;910652;9511501;PORTO DE SANTA HELENA - PM DE STA H
BR;915200;9991101;AER.INTER.ALF.AFONSO PENA - INFRAER
BR;915200;9992001;RPI-SETOR DE ENCOM.INTERN.DA ECT-CU
BR;915200;9993201;PORTO SECO/CTBA II - EADI SUL TERMI
BR;915200;9993202;PORTO SECO/ CTBA I - EADI SUL TERMI
BR;915200;9995301;IRF CURITIBA (REC. ESP. DE ENERGIA
BR;917800;9801301;PORTO DE PARANAGUA-PARANAGUA/PR- AD
BR;917800;9801303;INST.PORT.MAR.ALF-USO PUBL. TCP-TER
BR;917800;9801305;INST.PORT.MARIT.DE USO PUBLICO - PE
BR;917800;9801402;INST.PORT.MAR.ALF.USO PRIV.WOLKSWAG
BR;917800;9801403;INST.PORT.MAR.ALF.USO PRIVATIVO-CAT
BR;917800;9801404;INST.PORT.MAR.ALF.-USO PRIV. FOSPAR
BR;917800;9801405;INST.PORT.MAR.ALF-USO PRIVAT.CARGIL
BR;917800;9801406;INST.PORT.MAR.ALF-USO PRIV.- PASA S
BR;917800;9801407;INST.PORT.MARIT.ALF.USO PRIV.MISTO-
BR;917800;9801408;INST.PORT.MAR.ALF.USO MISTO-ROCHA T
BR;917800;9801409;INST.PORT.MARIT. DE USO PRIVT.MISTO
BR;917800;9801410;CENTRO SUL SERVICOS MARITIMOS LTDA
BR;917800;9801411;INST.PORT.MAR.ALF.USO MISTO - COAMO
BR;917800;9801412;INST.PORT.MAR.ALF.USO MISTO - LOUIS
BR;917800;9802201;TANQUE ALFANDEGADO-UNIAO VOPAK ARM.
BR;917800;9802202;TANQUE ALFANDEGADO - BUNGE ALIMENTO
BR;917800;9802203;TANQUE ALFANDEGADO - ARMAZENS GERAI
BR;917800;9802702;REDEX-TRANZELA TRANSP.RODOV.DE CARG
BR;917800;9802703;REDEX-CIA PRODUTORES ARM.GERAIS-PAR
BR;917800;9802704;REDEX-CIA BANDEIRANTE ARMAZENS GERA
BR;917800;9802705;REDEX-MARTINI MEAT S/A - PARANAGUA/
BR;917800;9802706;REDEX-FERTISOLO SERVICOS INTEGRADOS
BR;917800;9802709;REDEX-SULTERMINAIS ARMAZENS GERAIS
BR;917800;9802710;REDEX-ARMAZENS GERAIS TROPICAL LTDA
BR;917800;9802711;REDEX - PTF PARANAGUA TERMINAIS DE
BR;917800;9802712;REDEX - ROTA 90 LOGISTICA TRANSP. E
BR;917800;9807401;DEPOSITO FRANCO-REP.DO PARAGUAI-PAR
BR;917801;9121302;INST.PORT.MAR.ALF.USO PUBLICO-TERM.
BR;920200;9701201;AEROPORTO LAURO CARNEIRO DE LOYOLA
BR;920200;9702701;REDEX-COOPERCARGO-COOP.DOS TRANSP.D
BR;920300;9712701;BOMFRIO SERVICOS DE ARMAZENAGEM FRI
BR;920351;9961901;PONTO FRONTEIRA(BRASIL/ANGENTINA)AC
BR;920351;9961902;PONTO FRONTEIRA (BRASIL/ARGENT)-TUR
BR;920600;9100001;PATIO DO PORTO DE ITAJAI
BR;920600;9101101;AEROPORTO INTER.MIN.VICTOR KONDER-N
BR;920600;9101301;PORTO MAR.ALF-ITAJAI-SUPERINT. DO P
BR;920600;9101401;INST.PORT.MAR.ALF.USO PRIVATIVO MIS
BR;920600;9101601;INST.PORT.FLUV.USO PRIVATIVO - SEAR
BR;920600;9101602;INST. PORT. FLUVIAL DE USO PRIVAT.
BR;920600;9101603;INST. PORT. FLUVIAL DE USO PRIVAT.
BR;920600;9102702;REDEX - LOCALFRIO ITAJAI S/A ARMAZE
BR;920600;9102703;ITAZEM LOGISTICA PORTUARIA S/A
BR;920600;9102704;REDEX - EMBRAFRIO ARMAZENS GERAIS F
BR;920600;9102705;REDEX - ROGERIO PHILIPPI CIA LTDA
BR;920600;9102706;REDEX - STANDARD LOGISTICA E DISTRI
BR;920600;9103201;PORTO SECO MULTILOG - ITAIPAVA - IT
BR;920600;9103202;PORTO SECO BRASFRIGO-AV.ADOLFO KOND
BR;925200;9951101;AEROPORTO INTERN.ALF.HERCILIO LUZ-I
BR;925200;9952701;REDEX-CRICIUMA TERMINAL INTERMODAL
BR;925200;9956101;LOJA FRANCA/EMBARQUE-BRASIF DUTY FR
BR;925200;9956102;LOJA FRANCA/DESEMB.BRASIF DUTY FREE
BR;925200;9957701;DEP.LOJA FRANCA-BRASIF DUTY FREE SH
BR;925251;9971302;INSTALACOES PORT.USO PUBLICO/CRB OP
BR;925251;9971401;INSTALACAO PORT. USO PRIV. MISTO, A
BR;925251;9971402;INST.PORT.MAR.ALF.USO PRIVAT-FERTIL
BR;927700;9981301;PORTO DE SAO FRANCISCO DO SUL - SAO
BR;927700;9981302;INST.PORT.MAR.ALF.USO PUBLICO-TERMI
BR;927700;9981401;INST.PORT.MAR.ALF-USO PRIVATIVO-TRA
BR;927700;9981402;INST.PORT.MAR.ALF-USO PRIVATIVO-TER
BR;927700;9982201;BUNGE ALIMENTOS S/A
BR;927700;9982701;REDEX-WRC OPERADORES PORTUARIOS S/A
BR;927700;9982702;REDEX - MULTILOG SA
BR;927700;9983201;PORTO SECO ROCHA TOP TERMINAIS DE C
BR;1010200;201701;PORTO DE PELOTAS - PORTO LACUSTRE A
BR;1010252;971901;JAGUARAO - PONTO DE FRONTEIRA (BRAS
BR;1010252;973201;PORTO SECO-PONTO DE FRONT.EADI SUL
BR;1010253;941901;ACEGUA - PONTO DE FRONTEIRA (BRASIL
BR;1010400;155201;DRF-PASSO FUNDO (NAC. RECOF,AD TEMP
BR;1010600;353201;EADI-TRANSPORTADORA SIMAS LTDA-ROD.
BR;1010700;403201;EADI-MULTI ARMAZENS LTDA-NOVO HAMBU
BR;1010852;951901;PORTO XAVIER/RS - PONTO DE FRONTEIR
BR;1010900;601101;AEROPORTO INTERNAC. RUBEN BERTA-INF
BR;1010900;601901;URUGUAIANA/RS - PONTO DE FRONTEIRA
BR;1010900;603201;PORTO SECO/EADI SUL TERMINAL DE CAR
BR;1010900;603301;EST.FER.ALF. - ALL-AMERICA LATINA L
BR;1010951;621501;PORTO DE ITAQUI - PORTO FLUVIAL ALF
BR;1010953;963701;CENTRO UNIF.DE FRONTEIRA SAO BORJA/
BR;1010955;471901;QUARAI/RS - PONTO DE FRONTEIRA (BRA
BR;1011100;555201;DRF-SANTA CRUZ DO SUL (NAC. RECOF,A
BR;1015400;931301;INST. PORTUARIA MAR. PETROBRAS TRAN
BR;1015400;931501;PORTO DE PORTO ALEGRE - PORTO FLUVI
BR;1015400;931502;TERMINAL DE SANTA CLARA - BRASKEM -
BR;1015400;932001;RPI - SETOR DE ENCOMENDAS INTERNAC.
BR;1015400;933201;EADI-BANRISUL ARM.GER.AV.GET.VARGAS
BR;1015400;933401;BASE ALFANDEGADA DO MAER.-BASE AERE
BR;1015500;651901;CHUI/RS - PONTO DE FRONTEIRA (BRASI
BR;1015600;451901;SANTANA DO LIVRAMENTO/RS-PONTO DE F
BR;1015600;453201;PORTO SECO-PONTO DE FRONT.EADI SUL
BR;1015600;453301;EST.FER.ALF.-ALL-AMERICA LATINA LOG
BR;1017600;911101;AEROPORTO INTERNAC. SALGADO FILHO-I
BR;1017600;916101;LOJA FRANCA - BRASIF DUTY FREE SHOP
BR;1017600;916102;LOJA FRANCA - BRASIF DUTY FREE SHOP
BR;1017600;917201;DEPOSITO AFIANCADO - VARIG S/A - PO
BR;1017600;917701;DEP. LJ FRANCA - BRASIF DUTY FREE S
BR;1017700;301301;PORTO DE RIO GRANDE - SUPERINT.DO P
BR;1017700;301302;INST.PORT.MAR.ALF.USO PUBL.TERM.GRA
BR;1017700;301304;INST.PORT.MAR.ALF.USO PUBLICO-TECON
BR;1017700;301401;INST.PORT.MARIT.PRIV. - ADUBOS TREV
BR;1017700;301402;INSTALACAO PORT.MAR.DE USO PRIVATIV
BR;1017700;301403;INST.PORT.MAR.ALF-USO PRIV.BIANCHIN
BR;1017700;303501;BASE ALFANDEGADA DO MMAR.-ESTAOAO N
CL;3;3;ARICA
CL;3;5;CHUNGARA
CL;3;6;CHACALLUTA
CL;7;7;IQUIQUE
CL;7;8;CANCOSA
CL;7;9;COLCHANE
CL;7;23;IQUIQUE PATIO SELLAJE
CL;7;24;IQUIQUE PATIO AUTOS
CL;10;10;TOCOPILLA
CL;14;11;MEJILLONES
CL;14;12;TOCORPURI
CL;14;14;ANTOFAGASTA
CL;14;15;OLLAGUE
CL;14;16;SOCOMPA
CL;14;18;SAN PEDRO DE ATACAMA
CL;14;19;JUNTAS DE COPIAPO
CL;14;20;EL TRANSITO
CL;14;21;SICO
CL;14;26;JAMA
CL;17;13;SAN FRANCISCO
CL;17;17;CHAÐARAL
CL;25;25;COQUIMBO
CL;25;27;RIVADAVIA
CL;25;28;HURTADO
CL;25;29;LAS TORTOLAS
CL;25;30;COGOTI
CL;25;32;TULAHUEN
CL;33;33;LOS ANDES
CL;33;36;CHINCOLCO
CL;33;38;LOS LIBERTADORES
CL;33;75;LOS PATOS
CL;34;34;VALPARAISO
CL;39;39;SAN ANTONIO
CL;48;45;PORTILLO DEL MAIPO
CL;48;48;METROPOLITANA
CL;48;50;LAS LEÐAS
CL;48;53;PUENTE NEGRO
CL;55;55;TALCAHUANO
CL;55;56;SAN VICENTE
CL;55;57;LOS QUEÐES DEL PLANCHON
CL;55;59;MAULE
CL;55;60;EL MELADO
CL;55;61;LOS CANELOS
CL;55;62;ATACALCO
CL;55;63;LLAIMA
CL;55;64;LONQUIMAY
CL;55;65;PUCON
CL;55;66;LAS TRANCAS
CL;55;73;ANTUCO
CL;55;74;SAN FABIAN DE ALICO
CL;55;100;LIUCURA (PASO PINO HACHADO)
CL;67;68;PUYEHUE
CL;67;71;HUAHUM
CL;69;69;PUERTO MONTT
CL;69;70;PEULLA
CL;69;72;EL LEON
CL;69;76;CARIRRINE
CL;69;77;TRIANA
CL;69;78;IBANEZ PALAVICINI
CL;69;81;EL BOLSON
CL;69;82;FUTALEUFU
CL;69;84;ALTO PALENA
CL;83;22;BECKER
CL;83;51;LAGO OHIGGINS
CL;83;58;MAYER
CL;83;79;AEROPUERTO BALMACEDA
CL;83;80;RIO MOSCO
CL;83;83;COYHAIQUE (PASO)
CL;83;85;LAGO VERDE
CL;83;86;COYHAIQUE (REGIONAL)
CL;83;87;CHILE CHICO
CL;83;88;APPELEG
CL;83;89;HUEMULES
CL;83;91;PORTEZUELO IBAÐEZ-PALAVICINI
CL;83;94;PAMPA ALTA
CL;90;90;PUERTO AYSEN
CL;92;92;PUNTA ARENAS
CL;92;93;DOROTEA
CL;92;95;MONTE AYMOND
CL;92;96;SAN SEBASTIAN
CL;92;97;LAURITA (Casas Viejas)
CL;92;98;RIO DON GUILLERMO
CL;98;98;DIRECCION NACIONAL
CL;99;38;HORCONES
PE;0;0;SEDE CENTRAL-CHUCUIT
PE;19;19;TUMBES
PE;28;28;TALARA
PE;46;46;PAITA
PE;55;55;CHICLAYO
PE;82;82;SALAVERRY
PE;91;91;CHIMBOTE
PE;118;118;MARITIMA DEL CALLAO
PE;127;127;PISCO
PE;145;145;MOLLENDO - MATARANI
PE;154;154;AREQUIPA
PE;163;163;ILO
PE;172;172;TACNA
PE;181;181;PUNO
PE;190;190;CUSCO
PE;217;217;PUCALLPA
PE;226;226;IQUITOS
PE;244;244;POSTAL DE LIMA
PE;262;262;DESAGUADERO
PE;271;271;TARAPOTO
PE;280;280;PUERTO MALDONADO
PE;299;299;LA TINA
PE;307;307;INFA
PE;316;316;INT DE PREV Y CONTR
PE;848;848;VUCE ADUANAS
PE;884;884;DEP FERROV TACNA
PE;893;893;DEP POSTAL TACNA
PE;901;901;OF POSTAL DE LINCE
PE;910;910;DEP POSTAL AREQUIPA
PE;929;929;SANTA ROSA-TACNA
PE;938;938;TERM TERRESTRE TACNA
PE;947;947;AEROPUERTO TACNA
PE;956;956;CETICOS - TACNA
PE;965;965;DEP POSTAL SALAVERRY
PE;974;974;ALMACEN SANTA ANITA
PE;983;983;A NIVEL NACIONAL
PE;992;992;LIMA METROPOLITANA
PE;OTR;OTR;Otras Aduanas
PY;1;1;CAPITAL
PY;2;2;AEROP. PETTIROSSI
PY;3;3;JOSE FALCON
PY;4;4;VILLETA
PY;6;6;CONCEPCION
PY;7;7;ENCARNACION
PY;8;8;PILAR
PY;9;9;SALTOS DEL GUAIRA
PY;10;10;PEDRO JUAN CABALLERO
PY;12;12;ITA ENRAMADA
PY;13;13;AEROPUERTO GUARANI
PY;14;14;CHACO
PY;15;15;PAKSA
PY;16;16;MCAL.ESTIGARRIBIA
PY;17;17;CAACUPEMI
PY;18;18;TER. DE CARGAS KM.12
PY;19;19;TERPORT
PY;20;20;SANTA HELENA
PY;21;21;ZA FRCA GLOBAL
PY;22;22;ZA FRCA TRANS TRADE
PY;23;23;CAMPESTRE S.A.
PY;24;24;PUERTOS Y ESTIBAJES
PY;25;25;CHACOI
PY;26;26;GICAL
PY;27;27;CEREGRAL SAECA
PY;28;28;CARMELO PERALTA
PY;29;29;CODESA
PY;30;30;SOLUC.LOG.-PTO SEG.
PY;31;31;EMPEDRIL S.A.
PY;33;33;LOGISTIC GROUP
PY;34;34;ALGESA S-JUAN ITAPUA
PY;35;35;ADUANA NANAWA
PY;36;36;ZA FRCA ZOFRAMAQ
PY;37;37;INFANTE RIVAROLA
PY;38;38;TERPORT - VILLETA
PY;39;39;POZO HONDO - MCAL
PY;40;40;CAACUPEMI - PILAR
PY;41;41;PUERTO SECO BOREAL
UY;1;900;MONTEVIDEO PORT SERVICES S.A.
UY;1;1501;Cargas y Servicios (cont Vacios)
UY;1;1502;MITRACONT (CONTENEDORES VACIOS)
UY;1;1508;MURCHISON (CONTENEDORES VACIOS)
UY;1;1512;MITRACONT S.A. (CONT.LLENOS)
UY;1;1516;CRILSUR S.A. (CONT. VACIOS)
UY;1;1517;CRILSUR S.A. CONT LLENOS
UY;1;1544;MONTEVIDEO PORT SERVICES S.A.
UY;1;1545;MONTEVIDEO PORT SERVICES S.A.
UY;1;1546;MONTEVIDEO PORT SERVICES S.A
UY;1;1555;CORREO
UY;1;1601;BOMPORT S.A. (MERCADERIAS)
UY;1;1605;TERMINAL BUQUEBUS
UY;1;1606;Zeinal Hnos
UY;1;1607;DEPOSITOS MONTEVIDEO (MERCADERIA)
UY;1;1610;RAMBLA
UY;1;1613;PLAZA FUERTE S.A (CONT. LLENOS)
UY;1;1614;RILCOMAR S.A. (MERCADERIA)
UY;1;1617;ZEINAL HNOS S.A.
UY;1;1620;DEPOSITO FRANCO PARAGUAYO
UY;1;1624;PLAZA FUERTE S.A. (CONT. VACIOS)
UY;1;1625;PLAZA FUERTE S.A. (MERCADERIA)
UY;1;1626;VIMALCOR S.A.
UY;1;1628;RILCOMAR S.A.
UY;1;1630;OBRINEL S.A.
UY;1;1631;BOMPORT S.A.(CONT. LLENOS)
UY;1;1635;BOM PORT S.A. (CONTENED. VACIOS)
UY;1;1637;DEPOSITOS MONTEVIDEO (CONT. VACIOS)
UY;1;1638;DEPOSITOS MONTEVIDEO (CONT. LLENOS)
UY;1;1641;AUTO TERMINAL MOTEVIDEO S.A.
UY;1;1642;AUTO TERMINAL MONTEVIDEO S.A.
UY;1;1644;TERMINAL CUENCA DEL PLATA S.A.
UY;1;1645;TERMINAL CUENCA DEL PLATA S.A.
UY;1;1647;MONTECON S.A.
UY;1;1648;MONTECON S.A.
UY;1;1650;RECINTO PORTUARIO MONTEVIDEO
UY;1;1651;DESPACHO DIRECTO EXCLUSIV GRANELES
UY;1;1652;TAMER S.A.
UY;1;1653;TAMER S.A.
UY;1;1654;TAMER S.A
UY;1;1655;SUPRAMAR S.A.
UY;1;1658;VIMALCOR S.A.
UY;1;1659;SUPRAMAR S.A.
UY;1;1661;LOBRAUS PUERTO LIBRE S.A.
UY;1;1662;LOBRAUS PUERTO LIBRE S.A.
UY;1;1663;LOBRAUS PUERTO LIBRE S.A.
UY;1;1664;LOBRAUS PUERTO LIBRE S.A.
UY;1;1666;BOMPORT S.A.
UY;1;1667;MONTECON S.A.
UY;1;1668;TERMINAL CUENCA DEL PLATA
UY;1;1669;TERMINAL CUENCA DEL PLATA S.A.
UY;1;1670;BADILUZ S.A.
UY;1;1678;MONTECON
UY;1;1680;SUPRAMAR S.A.
UY;1;1681;LOBRAUS PUERTO LIBRE S.A
UY;1;1683;DERVALIX S.A
UY;1;1684;DERVALIX S.A.
UY;1;1685;DERVALIX S.A.
UY;1;1688;BADILUZ S.A.
UY;1;1693;MONTECON S.A.
UY;1;1694;SUPRAMAR S.A (CONT LLENOS)
UY;1;1695;SUPARAMAR SA (CONT.VACIOS)
UY;1;1696;RILCOMAR SA (CONT. VACIOS)
UY;1;1697;RILCOMAR SA
UY;1;1699;TAMER S.A.
UY;1;1701;ZONA FRANCA DE FLORIDA
UY;1;1703;ZONA FRANCA LIBERTAD
UY;1;1704;PLANIR OPERADOR PORTURARIO S.A.
UY;1;1705;PLANIR OPERADOR PORTUARIO S.A.
UY;1;1706;PLANIR OPERADOR PORTUARIO S.A.
UY;1;1708;PLANIR OPERADOR PORTURARIO S.A.
UY;1;1709;OBRINEL S.A.
UY;1;1710;FRIOPUERTO MONTEVIDEO S.A
UY;1;1801;Ancap La Teja
UY;1;1804;Leblan
UY;1;1807;REPARACIONES INDUSTRIALES Y NAVALES
UY;1;1808;PETROBRAS URUGUAY DISTRIBUCION S.A.
UY;1;1809;A. JUAN SHIP SUPLIES
UY;1;1811;EURONETE SUDAMERICANA S.A.
UY;1;1813;DAPAMA URUGUAY S.A.
UY;1;1815;EL PAIS S.A.
UY;1;1816;EL PAIS S.A.
UY;1;1817;ELECTROMARITIMA URUGUAYA LTDA
UY;1;1822;MARINAS S.A.
UY;1;1827;RECA TRADING S.A.
UY;1;1828;RECA TRADING S.A.
UY;1;1829;SANTARO S.A
UY;1;1832;URUGUAYAN MARINE SAFETY
UY;1;1835;CAMUR S.A.
UY;1;1837;NORDEX S.A.
UY;1;1841;CARGAS Y SERVICIOS S.A.
UY;1;1850;Ancap La Tablada
UY;1;1853;GODILCO S.A.
UY;1;1854;GODILCO S.A.
UY;1;1860;MATERIALES Y ARMAMENTOS
UY;1;1861;DEPOSITO DEL CORREO
UY;1;1880;EURONETE SUDAMERICANA S.A.
UY;1;1883;PLANTA LA TABLADA DE ANCAP
UY;1;1887;CRILSUR S.A. (MERCADERIA)
UY;1;1889;A.N.P.
UY;1;1890;D.N.A.
UY;1;1891;ANCAP
UY;1;1892;GODILCO S.A.
UY;1;1893;GODILCO S.A.
UY;1;1894;ASOCIACION RURAL DEL URUGUAY
UY;1;1897;ADMINISTRACION NACIONAL DE PUERTOS
UY;1;1898;LABORATORIO TECNOLOGICO DEL URUGUAY
UY;1;1900;FACTORIA DE ADMIN ADUANA MONTEVIDEO
UY;1;1901;ITSEN S.A. (AGUADA PARK)
UY;1;1902;CALIRAL S.A.
UY;1;1904;DRIMPER S.A.
UY;1;1905;WTC FREE ZONE S.A
UY;1;1906;ASOCIACION RURAL DEL URUGUAY
UY;1;1907;MURCHISON URUGUAY S.A.
UY;1;1908;INTERMAY S.A.
UY;1;1909;TAMINER S.A.
UY;1;1912;EFICE S.A.
UY;1;1913;FIANCAR S.A
UY;1;1914;CALIRAL S.A.
UY;1;1915;PERKINSTON S.A.
UY;1;1916;PERKINSTON S.A.
UY;1;1917;PERKINSTON S.A
UY;1;1918;FRIGORIFICO MODELO S.A.
UY;1;1919;AEROPUERTO ANGEL ADAMI
UY;1;1920;MIDOMUX S.A.
UY;1;1921;DORALINE S.A.
UY;1;1922;ACONDICIONAMIENTO INTEGRAL S.A.
UY;1;1923;RILCOMAR S.A.
UY;1;1924;MAYABEL S.A
UY;1;1925;RINCORANDO S.A
UY;1;1926;MURCHISON URUGUAY S.A
UY;1;1927;PERKINSTON S.A.
UY;1;1950;ANEXO PUNTAS DE SAYAGO-MONTEVIDEO
UY;1;1951;BOMPORT S.A
UY;1;1952;AUTO TERMINAL MONTEVIDEO
UY;1;1953;PLANIR OPERADOR PORTUARIO
UY;1;1995;EMBAJADAS Y ORGANISMOS OFICIALES
UY;1;1997;Deposito para nacionalizaciones
UY;1;1998;House to House (Zona de Exclusion)
UY;1;1999;House to House (Zona Normal)
UY;1;6085;Santa Bernardina
UY;1;8888;AGENTES DE CARGA
UY;2;1980;House to House Expor Carrasco
UY;2;2080;AEROPUERTO INTERNAC DE CARRASCO
UY;2;2081;AEROPUERTO CARRASCO
UY;2;2084;ANCAP
UY;2;2087;PUERTA DEL SUR S.A.
UY;2;2088;NAVINTEN S.A.
UY;2;2089;TCU S.A
UY;2;2091;ZONA FRANCA MONTEVIDEO
UY;2;2092;TCU SOCIEDAD ANONIMA
UY;2;2094;ZONA FRANCA PARQUE DE LAS CIENCIAS
UY;2;2095;LOS CIPRESES
UY;2;2997;Deposito para Nacionalizacion
UY;2;3000;ADMINISTRACION NACIONAL DE CORREOS
UY;3;1981;House to House Expor Chuy
UY;3;3060;PUERTO DE LA PALOMA
UY;3;3081;CONTROL OPERATIVO CHUY
UY;3;3082;D.F.U.
UY;3;3083;Cebollati o Charqueada
UY;3;3090;CAMPUSOL S.A. (JUNCAL 1327 AP.201)
UY;4;1982;House to House Expor Rio Branco
